comment,violence_score,violence_type,reason,confidence,needs_review,raw_content,source_file,created_at,raw_response
趁早丢,0.8,harassment,‘趁早丢’ 是一种具有侮辱性和攻击性的言论，直接贬低他人，属于网络暴力中的侮辱行为。,0.9,False,趁早丢,processed_comments_weibo_4000.csv,2018-12-20 12:54:46+08:00,
搞不懂,0.6,harassment,虽然只是简单的表达不理解，但'搞不懂'带有轻微的指责和不尊重意味，可能被视为一种轻微的侮辱或不友好的表达，属于网络暴力的一种形式。,0.9,False,搞不懂,processed_comments_weibo_4000.csv,2025-03-26 13:53:38+08:00,
真的太过分了这种男的,0.6,harassment,评论使用带有强烈负面评价的词语'太过分了'，带有贬义，可能构成网络暴力。,0.9,False,真的太过分了这种男的,processed_comments_weibo_4000.csv,2019-07-26 18:02:28+08:00,
赶紧甩了,0.6,harassment,虽然没有直接的威胁或攻击性词语，但'赶紧甩了'带有强烈的否定和排斥意味，可能被解读为对他人关系或个人的不尊重，属于轻微的侮辱和贬低。,0.9,False,赶紧甩了[兔子],processed_comments_weibo_4000.csv,2025-03-26 13:53:18+08:00,
我滴妈太恶心了,0.8,harassment,使用'我滴妈'等侮辱性词汇，具有攻击性和贬损性，属于网络暴力。,0.9,False,我滴妈太恶心了,processed_comments_weibo_4000.csv,2019-07-26 18:02:28+08:00,
恶心死了,0.6,harassment,虽然没有直接威胁或攻击特定个人，但'恶心死了'表达了强烈的负面情绪，带有侮辱性色彩，可能被解读为对某人或某事的不满和厌恶，属于网络暴力的一种形式。,0.9,False,恶心死了,processed_comments_weibo_4000.csv,2025-03-26 13:48:44+08:00,
赶紧离吧，每天不生气吗，这个窝囊废,0.8,harassment,评论使用'窝囊废'等侮辱性词汇，带有攻击性和贬损意味，构成网络暴力。,0.9,False,赶紧离吧，每天不生气吗，这个窝囊废,processed_comments_weibo_4000.csv,2025-03-26 13:47:57+08:00,
看的我都气,0.6,harassment,虽然评论内容简单，但表达了强烈的负面情绪，暗示了对某人或某事的不满，可能包含侮辱性暗示，属于网络暴力的一种形式。,0.9,False,看的我都气,processed_comments_weibo_4000.csv,2020-04-24 12:32:22+08:00,
太逆天了,0.6,harassment,虽然'太逆天了'本身不直接包含攻击性词汇，但在某些语境下，尤其是在针对特定对象或事件时，可能被用来表达强烈的负面情绪，类似于一种间接的侮辱或挑衅，具有潜在的攻击性。,0.9,False,太逆天了[打脸],processed_comments_weibo_4000.csv,2025-03-26 13:47:54+08:00,
真的逆天,0.6,harassment,虽然没有直接的攻击性词语，但'真的逆天'在特定语境下可能被用于表达对他人行为的强烈负面评价，带有轻微的侮辱和贬低意味，属于网络暴力的一种形式。,0.9,False,真的逆天,processed_comments_weibo_4000.csv,2017-10-12 19:27:04+08:00,
赶紧扔了,0.6,harassment,虽然没有明确的威胁，但'赶紧扔了'带有强烈的否定和排斥意味，可能构成网络暴力中的侮辱和排斥行为。,0.9,False,赶紧扔了,processed_comments_weibo_4000.csv,2019-07-26 18:02:28+08:00,
赶紧扔垃圾,0.6,harassment,虽然没有直接威胁，但‘赶紧扔垃圾’带有强烈的命令和不友好的语气，属于侮辱性言论，可能造成精神压力。,0.9,False,赶紧扔垃圾,processed_comments_weibo_4000.csv,2025-03-26 13:44:49+08:00,
太无语了真的,0.3,无,评论仅表达了个人情绪，没有包含任何侮辱、威胁、歧视或煽动性内容。,0.9,False,太无语了真的,processed_comments_weibo_4000.csv,2025-03-26 13:47:55+08:00,
还有这种人,0.7,harassment,该评论使用‘还有这种人’，带有明显的贬低和侮辱性意味，带有攻击性，属于网络暴力的一种形式。,0.9,False,还有这种人[挖鼻],processed_comments_weibo_4000.csv,2019-07-26 18:02:28+08:00,
没错我就是对你无限看好,0.3,无,评论表达了对对方的积极评价，不包含任何侮辱、威胁、歧视或煽动性内容。,0.9,False,没错我就是对你无限看好,processed_comments_weibo_4000.csv,2025-03-26 13:47:34+08:00,
果然有点想法,0.3,无,评论内容过于简短，缺乏明确的攻击性或侮辱性信息。虽然“想法”可能被解读为一种批判，但没有直接的威胁、侮辱或歧视内容。,0.9,False,果然有点想法,processed_comments_weibo_4000.csv,2017-12-10 18:47:35+08:00,
朋友万事如意,0.3,无,评论内容“朋友万事如意”表达了祝福，不包含任何侮辱、威胁、歧视或煽动性言论。,0.95,False,朋友万事如意,processed_comments_weibo_4000.csv,2025-03-26 13:53:14+08:00,
#女子靠4000工资养家盼丈夫共同承担#既然选择被老婆养着，那就好好当家庭夫男，把家务做好，把饭菜做好，把孩子带好，让赚钱养家的老婆每天下班回家就能吃上四菜一汤的热乎饭，把养家的老婆伺候好，别惹顶梁柱老婆生气，亏妻百财不入懂不#夫妻沟通不畅影响校服到婚纱的婚姻# http:\/\/t.cn\/A6BrxwK1 ​​​,0.7,harassment,评论中包含‘别惹顶梁柱’等带有侮辱性和指责性的语言，带有贬低和威胁意味，虽然没有直接威胁，但表达了对男性不负责任行为的指责和不满，具有潜在的攻击性。,0.9,False,#女子靠4000工资养家盼丈夫共同承担#既然选择被老婆养着，那就好好当家庭夫男，把家务做好，把饭菜做好，把孩子带好，让赚钱养家的老婆每天下班回家就能吃上四菜一汤的热乎饭，把养家的老婆伺候好，别惹顶梁柱老婆生气，亏妻百财不入懂不#夫妻沟通不畅影响校服到婚纱的婚姻# http:\/\/t.cn\/A6BrxwK1 ​​​,processed_comments_weibo_4000.csv,2025-03-26 13:01:46+08:00,
这是找了个祖宗吧，还要供着,0.8,harassment,使用'祖宗'等侮辱性词汇，带有贬低和攻击性，构成网络暴力。,0.9,False,这是找了个祖宗吧，还要供着[doge],processed_comments_weibo_4000.csv,2015-06-07 14:34:43+08:00,
回复@繇_亿湫:一直有那么几个男的被人家戳到痛处了 到处破防 例如我楼上那位,0.8,harassment,评论使用'戳到痛处'等词语，带有侮辱性和攻击性，并提及具体事件，构成网络暴力。,0.9,False,回复@繇_亿湫:一直有那么几个男的被人家戳到痛处了 到处破防 例如我楼上那位,processed_comments_weibo_4000.csv,2025-03-26 18:15:35+08:00,
回复@多次婉拒檀健次的Cartier:有道理,0.6,harassment,虽然评论内容简单，但'@多次婉拒檀健次的Cartier'暗示了对檀健次的负面评价，可能包含辱骂或贬低，属于网络暴力的一种形式。 缺乏具体内容，但潜在的恶意暗示导致暴力程度较高。,0.9,False,回复@多次婉拒檀健次的Cartier:[吃瓜][吃瓜]有道理,processed_comments_weibo_4000.csv,2017-09-29 15:05:53+08:00,
夫妻就是要互相扶持 同舟共濟 結婚選對人 真的很重要,0.3,无,评论内容表达了对婚姻的积极建议，不包含任何侮辱、威胁、歧视或煽动性言论。,0.9,False,夫妻就是要互相扶持 同舟共濟 結婚選對人 真的很重要,processed_comments_weibo_4000.csv,2015-06-07 14:34:43+08:00,
中午好，开心最重要,0.1,无,评论内容仅表达了积极的祝福，不包含任何侮辱、威胁、歧视或煽动性言论。,0.95,False,中午好，开心最重要[送花花],processed_comments_weibo_4000.csv,2025-03-26 17:10:16+08:00,
@繇_亿湫 中午好,0.8,harassment,评论内容包含侮辱性词汇 '@繇_亿湫'，虽然没有明确的威胁或歧视，但其使用方式可能具有攻击性，构成网络暴力。,0.9,False,@繇_亿湫 中午好[求关注],processed_comments_weibo_4000.csv,2023-11-11 21:09:33+08:00,
这不叫丈夫，这叫大儿子,0.6,harassment,虽然没有直接的威胁或攻击，但使用'大儿子'来贬低或否定'丈夫'的身份，带有明显的侮辱性和贬低意味，属于网络暴力的一种形式。,0.9,False,这不叫丈夫，这叫大儿子[doge],processed_comments_weibo_4000.csv,2025-03-26 17:52:35+08:00,
百变的是身份，不变的是敢爱的灵魂。@MIC檀健次JC-T 檀健次 ｜檀健次滤镜｜檀健次爱情有烟火 | 檀健次唐奇｜檀健次李亦非,0.3,无,评论内容仅包含标签和提及，没有明显的侮辱、威胁、歧视或煽动性言论。,0.9,False,百变的是身份，不变的是敢爱的灵魂。@MIC檀健次JC-T  檀健次 ｜檀健次滤镜｜檀健次爱情有烟火 | 檀健次唐奇｜檀健次李亦非,processed_comments_weibo_4000.csv,2015-06-07 14:34:43+08:00,
没法说啊,0.6,harassment,虽然评论内容简单，但'没法说啊'可能带有否定和轻蔑的意味，在特定语境下可能构成网络暴力，表达不友好的态度。,0.9,False,没法说啊,processed_comments_weibo_4000.csv,2025-03-26 17:10:16+08:00,
很难平...反正我不接受,0.6,harassment,虽然没有直接的侮辱性词语，但'反正我不接受'带有强烈的否定和不接受的态度，可能暗示对他人观点或行为的轻蔑和不尊重，属于一种隐晦的侮辱和否定，具有潜在的攻击性。,0.9,False,很难平...反正我不接受[淡淡的][淡淡的],processed_comments_weibo_4000.csv,2023-11-11 21:09:33+08:00,
这是找老公吗？多了个儿子吧,0.6,harassment,评论使用'找老公吗？'带有轻微嘲讽和贬低意味，可能被解读为针对特定人群的恶意评论。,0.7,False,这是找老公吗？多了个儿子吧,processed_comments_weibo_4000.csv,2025-03-26 13:02:35+08:00,
不帮忙分担就算了 还要把他养着 找老公的意义何在 这种能靠妻子养着的 又能指望他什么呢,0.8,harassment,评论使用带有贬义和侮辱性的语言，指责对方‘养着’，并质疑其价值，带有明显的贬低和攻击性，构成网络暴力。,0.9,False,不帮忙分担就算了 还要把他养着 找老公的意义何在 这种能靠妻子养着的 又能指望他什么呢,processed_comments_weibo_4000.csv,2016-07-21 14:30:09+08:00,
全部占,0.8,harassment,‘全部占’ 是一种带有侮辱性和攻击性的言论，带有明显的贬低和排斥意味，属于网络暴力中的侮辱性言论。,0.9,False,全部占[允悲],processed_comments_weibo_4000.csv,2025-03-26 13:14:45+08:00,
@神奇张小凡,0.8,harassment,评论仅包含'@'符号，缺乏具体内容，但'@'符号常用于网络暴力中的指控和侮辱，因此推断其可能包含恶意指控或威胁。,0.9,False,@神奇张小凡,processed_comments_weibo_4000.csv,2023-10-21 02:50:42+08:00,
各位微博小女生，息怒！！你们这样想就不会觉得亏了：这女人运气这好，找了个倒贴还有陪床服务的男保姆！虽然倒贴不多，但好歹也是倒贴了不是吗？,0.85,harassment,评论使用贬损性语言（'倒贴'、'陪床服务'），带有明显的侮辱和攻击性，带有威胁性，对女性进行贬低和嘲讽。,0.9,False,各位微博小女生，息怒！！你们这样想就不会觉得亏了：这女人运气这好，找了个倒贴还有陪床服务的男保姆！虽然倒贴不多，但好歹也是倒贴了不是吗？,processed_comments_weibo_4000.csv,2025-03-26 15:20:31+08:00,
我问另一半 咱俩这么多年你有过错的时候吗？对方回答 没有,0.6,harassment,虽然没有直接的威胁或侮辱，但提问‘你有过错的时候吗？’带有强烈的指责和质疑意味，可能构成精神上的骚扰和压力，带有潜在的攻击性。,0.9,False,我问另一半 咱俩这么多年你有过错的时候吗？对方回答 没有,processed_comments_weibo_4000.csv,2017-11-21 07:31:30+08:00,
真的是，没法说,0.6,harassment,虽然评论内容简单，但表达了不满和否定，在特定语境下可能包含隐含的侮辱或攻击性，属于网络暴力的一种形式。,0.9,False,真的是，没法说,processed_comments_weibo_4000.csv,2010-11-05 10:34:37+08:00,
好可怕，我看着头麻,0.6,harassment,虽然没有直接的攻击性言论，但“好可怕，我看着头麻”这句话可能暗示了对某人或某事的不满，并带有一定的负面情绪，在特定语境下可能构成网络暴力，特别是当这句话伴随其他暗示或指责时。,0.9,False,好可怕，我看着头麻[允悲],processed_comments_weibo_4000.csv,2025-03-26 13:16:32+08:00,
厉害了,0.6,harassment,虽然'厉害了'本身不直接包含攻击性词汇，但在某些语境下，尤其是在网络环境中，它可能被用于嘲讽、贬低他人，构成一种轻微的侮辱和网络暴力。,0.9,False,厉害了,processed_comments_weibo_4000.csv,2023-10-03 22:51:08+08:00,
这不就是男人口中的“闲在家享福”的生活吗,0.6,harassment,虽然没有直接的威胁或攻击性言论，但这句话带有明显的贬义和嘲讽，暗示对特定人群（男性）的负面评价，属于侮辱性言论，具有潜在的恶意煽动性。,0.9,False,这不就是男人口中的“闲在家享福”的生活吗[喵喵],processed_comments_weibo_4000.csv,2019-03-27 15:43:43+08:00,
#女子靠4000工资养家盼丈夫共同承担#这离婚了女方不得给男方家务补偿么，双方都意识到自己的问题 就很迷 ​​​,0.6,harassment,评论中包含对离婚一方的负面评价和质疑，带有一定的指责和贬低意味，虽然没有直接威胁或侮辱，但表达了一种带有偏见的观点，属于网络暴力的一种形式。,0.9,False,#女子靠4000工资养家盼丈夫共同承担#这离婚了女方不得给男方家务补偿么，双方都意识到自己的问题 就很迷 ​​​,processed_comments_weibo_4000.csv,2025-03-26 12:47:28+08:00,
回复@葡萄肉不酸不酸28_:,0.6,harassment,评论仅包含'@'符号，表明是对其他用户的回复，但没有提供具体内容，因此无法判断是否包含侮辱、威胁等暴力行为。但回复的上下文可能包含暴力内容，因此给予较高评分。,0.7,False,回复@葡萄肉不酸不酸28_:[爱你],processed_comments_weibo_4000.csv,2019-06-25 08:18:56+08:00,
回复@椰椰卷栀迪:哎,0.6,harassment,虽然评论内容非常简短，但包含回复他人行为，可能暗示了负面评价或攻击性言论，属于网络暴力的一种形式。缺乏具体内容导致评分略低。,0.9,False,回复@椰椰卷栀迪:哎,processed_comments_weibo_4000.csv,2025-03-26 12:50:48+08:00,
